Name,Description,Link,Followers,Status
"Kaizen","Staff at Walmart (2007-present)",https://www.quora.com/profile/Kaizen-119,9,ERROR
"Frank Johnson","Financial Consultant and Investment Management  (2014-present)",https://www.quora.com/profile/Frank-Johnson-757,11,ERROR
"Rajnikumar Suthar","",https://www.quora.com/profile/Rajnikumar-Suthar,12,ERROR
"Tobias Ware","Volunteer Adult Literacy Tutor at Logan City Council (2017-present)",https://www.quora.com/profile/Tobias-Ware,13,ERROR
"Lobsang Hagan","",https://www.quora.com/profile/Lobsang-Hagan,13,ERROR
"Irvin Louque","Tuten Park Program Manager (2015-present)",https://www.quora.com/profile/Irvin-Louque,14,ERROR
"Christine Fazio","",https://www.quora.com/profile/Christine-Fazio-9,14,ERROR
"Aman Bhardwaj","B.Sc Physics & Mathematics, Patna University (2021)",https://www.quora.com/profile/%E0%A4%85%E0%A4%AE%E0%A4%A8-%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9C-Aman-Bhardwaj,15,ERROR
"Libor","",https://www.quora.com/profile/Libor-14,17,ERROR
"Ulgen Dulger","",https://www.quora.com/profile/Ulgen-Dulger,18,ERROR
"L Shera","lived in California (2019)",https://www.quora.com/profile/L-Shera,18,ERROR
"Harsha Rao","Nature lover and enthusiast",https://www.quora.com/profile/Harsha-Rao-39,18,ERROR
"Seán Tjong","Member of the Trinity Walton Club",https://www.quora.com/profile/Se%C3%A1n-Tjong,19,ERROR
"Matthew Montee","former Jack of All Trades",https://www.quora.com/profile/Matthew-Montee,19,ERROR
"Rebecca Rowling","EXPECT TRADER AT FOREIGN EXCHANGE COMPANY PLATFORM at Foreign Exchange Market (2009-present)",https://www.quora.com/profile/Rebecca-Rowling,20,ERROR
"Robert Andrews","",https://www.quora.com/profile/Robert-Andrews-173,22,ERROR
"Jacob Eder","Lumberjack (2017-present)",https://www.quora.com/profile/Jacob-Eder,22,ERROR
"2050","knows Arabic",https://www.quora.com/profile/GORSHI,22,ERROR
"Tyrique Azmir","",https://www.quora.com/profile/Tyrique-Azmir,24,ERROR
"James LaMear","Wrestled in high school",https://www.quora.com/profile/James-LaMear,25,ERROR
"Sarthis Idren","Lifelong Pirate",https://www.quora.com/profile/Sarthis-Idren,26,ERROR
"Tor Precieux","",https://www.quora.com/profile/Tor-Precieux,27,ERROR
"Teddy Chaput","",https://www.quora.com/profile/Teddy-Chaput,28,ERROR
"Daniel Welch","",https://www.quora.com/profile/Daniel-Welch-131,28,ERROR
"Lionel Ward","",https://www.quora.com/profile/Lionel-Ward,29,ERROR
"Maxwell Hilton","studied at El Cerrito High School (2021)",https://www.quora.com/profile/Maxwell-Hilton-2,31,ERROR
"Alison Parker","",https://www.quora.com/profile/Alison-Parker-163,31,ERROR
"Khaled","C E O  at Computer Security (2015-present)",https://www.quora.com/profile/Khaled-559,32,ERROR
"Julia Clarence","Nurse at Private Hospitals",https://www.quora.com/profile/Julia-Clarence,33,ERROR
"Zachary Rhodes","Student ",https://www.quora.com/profile/Zachary-Rhodes-6,34,ERROR
"Tereza Amaral-Rogers","BSc. Honours Geology (1998)",https://www.quora.com/profile/Tereza-Amaral-Rogers,34,ERROR
"Helen Walter","former SENIOR ACCOUNT MANAGER",https://www.quora.com/profile/Helen-Walter-18,35,ERROR
"Wesley James Curtis","studied Philosophy & Environmental Studies at University of Oregon (2010)",https://www.quora.com/profile/Wesley-James-Curtis,36,ERROR
"Vaibhava","lives in Bengaluru, Karnataka, India",https://www.quora.com/profile/Vaibhava-1,36,ERROR
"Tim Laffey","feeding candy to carnivores",https://www.quora.com/profile/Tim-Laffey-2,36,ERROR
"Thomas Arch","Enterprise Software Architect (2010-present)",https://www.quora.com/profile/Thomas-Tang-142,36,ERROR
"Telepathic Narwhale","lives in Oregon (2021-present)",https://www.quora.com/profile/Telepathic-Narwhale,36,ERROR
"Suveer Chandra","Banker at State Bank of India",https://www.quora.com/profile/Suveer-Chandra,36,ERROR
"Sujoy Das","Pre-medico",https://www.quora.com/profile/Sujoy-Das-225,36,ERROR
"Simranjit Singh","lives in Vancouver, BC",https://www.quora.com/profile/Simranjit-Singh-202,36,ERROR
"Shankar Narayanan","Software Engineer at Broadcom (2014-present)",https://www.quora.com/profile/Shankar-Narayanan-223,36,ERROR
"Shahar Afridi","Owner at Commercial Construction Firm (2008-present)",https://www.quora.com/profile/Shahar-Afridi,36,ERROR
"Sasty Senapathy","studied at Bachelor of Technology in Computer Science and Engineering",https://www.quora.com/profile/Sasty-Senapathy,36,ERROR
"Sasha Anna","",https://www.quora.com/profile/Sasha-Anna-2,36,ERROR
"SYED ARIZ","studied English and Hindi Languages at Apeejay School, Park Street, Kolkata",https://www.quora.com/profile/SYED-ARIZ-12,36,ERROR
"Sanjay Nandan","works at Indian Administrative Service",https://www.quora.com/profile/Sanjay-Nandan-1,137700,ERROR
"Daveed Phoenix","Political Animal, Physician, Goofball, and All Around Nerd.",https://www.quora.com/profile/Daveed-Phoenix,110500,ERROR
"Feifei Wang","lives in Seattle, WA (2021-present)",https://www.quora.com/profile/Feifei-Wang-6,95800,ERROR
"Jordan Yates","B.A. English & Writing, University of Northern Colorado",https://www.quora.com/profile/Jordan-Yates-4,49600,ERROR
"Claire Jordan","Degree in biology and folklore; programmer, shop owner, secretary on newspaper",https://www.quora.com/profile/Claire-Jordan-10,48200,ERROR
"Håkon Hapnes Strand","Data Scientist. CTO. Chess player.",https://www.quora.com/profile/H%C3%A5kon-Hapnes-Strand,47400,ERROR
"Alex Cooper","Animal enthusiast",https://www.quora.com/profile/Alex-Cooper-81,42700,ERROR
"Rory Young","Wildlife conservationist.",https://www.quora.com/profile/Rory-Young-1,38500,ERROR
"Tirumalai Kamala","Immunologist, Ph.D. Mycobacteriology",https://www.quora.com/profile/Tirumalai-Kamala,34400,ERROR
"Geoffrey Verity Schofield","Coach at Verityfit.com (2021-present)",https://www.quora.com/profile/Geoffrey-Verity-Schofield,33200,ERROR
"Shulamit Widawsky","Mental health professional and writer",https://www.quora.com/profile/Shulamit-Widawsky,16300,ERROR
"Stefan Pociask","former Army Paratrooper. Son of war refugees. ",https://www.quora.com/profile/Stefan-Pociask,14900,ERROR
"Emily Fisher","lives in Cochise County, Arizona",https://www.quora.com/profile/Emily-Fisher-32,9700,ERROR
"Chier Hu","Investment Manager at Venture Capital (2017-present)",https://www.quora.com/profile/Chier-Hu,8200,ERROR
"Sabuj Chattopadhyay","Autodidact | Top Writer '15/'18",https://www.quora.com/profile/Sabuj-Chattopadhyay,8100,ERROR
"Ygor Coelho","Brazilian fascinated by world history, cultures & genetics.",https://www.quora.com/profile/Ygor-Coelho,8100,ERROR
"Adithya Ekananda","studied at Plymouth University (2021)",https://www.quora.com/profile/Adithya-Ekananda,7900,ERROR
"Marshall E. Gass","Novelist, Poet, Roadside Philosopher with 23 published books",https://www.quora.com/profile/Marshall-E-Gass,7900,ERROR
"Bradley Betts","studied Bachelor of Science in Geology with Honors at University of Portsmouth, UK (2011)",https://www.quora.com/profile/Bradley-Betts-4,7800,ERROR
"Michael Jørgensen","Senior FPGA Developer at Silicom (2017-present)",https://www.quora.com/profile/Michael-J%C3%B8rgensen-2,7800,ERROR
"Sed Chapman","Latitude 36 Attitude left. Lives in Japan.",https://www.quora.com/profile/Sed-Chapman,7800,ERROR
"Ygor Coelho","Brazilian fascinated by world history, cultures & genetics.",https://www.quora.com/profile/Ygor-Coelho,8100,ERROR
"Adithya Ekananda","studied at Plymouth University (2021)",https://www.quora.com/profile/Adithya-Ekananda,7900,ERROR
"Jennifer Larson","studied Nursing at University of South Dakota (1996)",https://www.quora.com/profile/Jennifer-Larson-84,7000,ERROR
"Lucia Millar","Quran user at Quora (2020-present)",https://www.quora.com/profile/Lucia-Millar,6700,ERROR
"Jubo Pako","lives in Stay Home",https://www.quora.com/profile/Jubo-Pako-1,4700,ERROR
"Holly Root-Gutteridge","I research dog & wolf behaviour, bake cakes, and read a lot",https://www.quora.com/profile/Holly-Root-Gutteridge,4600,ERROR
"Sneha","works at Steel Authority of India Limited",https://www.quora.com/profile/Sneha-1768,4100,ERROR
"Kamran Khan","Security Engineer @ Google. Ex-{Salesforce, Microsoft}.",https://www.quora.com/profile/Kamran-Khan-92,3700,ERROR
"Helgi Briem","Data scientist, biologist,  powerlifter, Icelander",https://www.quora.com/profile/Helgi-Briem,3500,ERROR
"Nicola Del Canto","Behavior Analyst. Italian Writer.",https://www.quora.com/profile/Nicola-Del-Canto,3500,ERROR
"Daniel James Berger","works at Bluffton University",https://www.quora.com/profile/Daniel-James-Berger,3100,ERROR
"Kimberly Hutchinson","Certified Public Accountant",https://www.quora.com/profile/Kimberly-Hutchinson-1,3100,ERROR
"Bridget Swain","former Mail Room Worker, Blood Receiving at United Medical Labratories (1972-1974)",https://www.quora.com/profile/Bridget-Swain,2900,ERROR
"Rebecca S","inspired by a hyena named Waffles",https://www.quora.com/profile/Rebecca-S-383,2900,ERROR
"UDO ANDRE Quora's Iguana King","Deputy to the Chief Outlaw at Bottom Writers™",https://www.quora.com/profile/UDO-ANDRE-Quoras-Iguana-King,2900,ERROR
"Terrance Russell","",https://www.quora.com/profile/Terrance-Russell-12,2700,ERROR
"Bramhatanu Banerjee","lives in Kolkata, West Bengal, India",https://www.quora.com/profile/Bramhatanu-Banerjee,2400,ERROR
"Jennifer Farley","Author, the Revealed Truths of Olin J. Stephens II at Working on Gifting the Hump - 2nd Novel, 5th Book (2018…",https://www.quora.com/profile/Jennifer-Farley-23,2200,ERROR
"Jubo Pako","knows Japanese",https://www.quora.com/profile/Jubo-Pako,2100,ERROR
"Laltu Halder","Associate at Amazon (2021-present)",https://www.quora.com/profile/Laltu-Halder-16,2100,ERROR
"Gino Lee","experienced driver of automatics",https://www.quora.com/profile/Gino-Lee,2000,ERROR
"Peter Webb","",https://www.quora.com/profile/Peter-Webb-9,1900,ERROR
"Sudarshan Konge","Software Developer at Microsoft (2017-present)",https://www.quora.com/profile/Sudarshan-Konge,1800,ERROR
"Vignesh R","Blogger at Blogging",https://www.quora.com/profile/Vignesh-R-641,1800,ERROR
"Jim Nieberding","Studied and kept octopuses for over 25 years",https://www.quora.com/profile/Jim-Nieberding,1600,ERROR
"Linda01","knows French",https://www.quora.com/profile/Linda01,1500,ERROR
"Rakibul Hasan Tanmoy","Marketing Assistant (2015-present)",https://www.quora.com/profile/Rakibul-Hasan-Tanmoy-1,1500,ERROR
"Cassie Lillian","lives in The United States of America",https://www.quora.com/profile/Cassie-Lillian,1400,ERROR
"Marc, Bella, Bella Skerlak","Kaiserliche General Proffesoren Senats Anwälte  (2021-present)",https://www.quora.com/profile/Marc-Bella-Bella-Skerlak,1400,ERROR
"Megann Rachelle","Artist at Freelancing (2010-present)",https://www.quora.com/profile/Megann-Rachelle,1400,ERROR
"Yoshi Schwann","gone",https://www.quora.com/profile/Yoshi-Schwann,1400,ERROR
"AngryApe - DEACTIVATED","works at Iowa State University",https://www.quora.com/profile/AngryApe-DEACTIVATED,1200,ERROR
"Beobachter","PhD Cell Biology (1991)",https://www.quora.com/profile/Beobachter-1,1200,ERROR
"Deepak Damor","Career Counseling and Youtuber  (2020-present)",https://www.quora.com/profile/Deepak-Damor-12,1200,ERROR
"Helix Possuelo","CEO at Mayvene [not public yet]",https://www.quora.com/profile/Helix-Possuelo,1200,ERROR
"Patrick Colligan","former Elephant Trainer  at San Diego Zoo Safari Park (1987-1998)",https://www.quora.com/profile/Patrick-Colligan-6,1200,ERROR
"Jana Victoria Menard","Owner at Fragrance Vault, LLC (2010-present)",https://www.quora.com/profile/Jana-Victoria-Menard,1100,ERROR
"Lisa Molly Morgan","Professional Bitcoin Miner ",https://www.quora.com/profile/Lisa-Molly-Morgan,1100,ERROR
"Seojun Ha","studied at Seattle University (2015)",https://www.quora.com/profile/Seojun-Ha,1100,ERROR
"Rick Fletcher","former Harness Horse Owner & Trainer/Fiscal Administrator",https://www.quora.com/profile/Rick-Fletcher-2,1000,ERROR
"Ernest Mark","lives in The United States of America (1983-present)",https://www.quora.com/profile/Ernest-Mark-5,833,ERROR
"Zanyar Golabi","Product at Twitter, Ex-Quora",https://www.quora.com/profile/Zanyar-Golabi-1,817,ERROR
"Rohit Upadhyay","lives in Bengaluru, Karnataka, India",https://www.quora.com/profile/Rohit-Upadhyay,805,ERROR
"Anupama Jatav","B.COM., LL.B., Physics, Chemistry, and Mathematics (2015)",https://www.quora.com/profile/Anupama-Jatav,796,ERROR
"Sage","Weight Loss at Online Busuiness (2017-present)",https://www.quora.com/profile/Sage-686,731,ERROR
"Stephen Brooks","Blockchain Consultant",https://www.quora.com/profile/Stephen-Brooks-207,729,ERROR
"Mujahid Mahmood","Read and seen everything related to Naruto",https://www.quora.com/profile/Mujahid-Mahmood,719,ERROR
"Gareth Morgan"," Ranked top 1% of researchers on Academia.edu",https://www.quora.com/profile/Gareth-Morgan-38,717,ERROR
"Ajani Olatunji","Lawyer  (2021-present)",https://www.quora.com/profile/Ajani-Olatunji,692,ERROR
"Michalis P.","lives in Europe",https://www.quora.com/profile/Michalis-P-2,639,ERROR
"Samantha","S E X Date - https://orgy.casa",https://www.quora.com/profile/Samantha-3054,633,ERROR
"Steven McReynolds","Reader, Writer, Gamer.",https://www.quora.com/profile/Steven-McReynolds-1,629,ERROR
"Ayananta Das","MBA from Indian Institute of Management, Ahmedabad (2022)",https://www.quora.com/profile/Ayananta-Das,613,ERROR
"Lisa Arnold","Pro Bitcoin Miner",https://www.quora.com/profile/Lisa-Arnold-226,594,ERROR
"Hélix Winchester","Professional Flirter at Girls (2019-present)",https://www.quora.com/profile/H%C3%A9lix-Winchester,560,ERROR
"Adhish Sethi","one among 7.7 billion",https://www.quora.com/profile/Adhish-Sethi,550,ERROR
"BARBARA Jane","Trader at Binance (2012-present)",https://www.quora.com/profile/BARBARA-Jane-26,541,ERROR
"Sofia Sylvester","Dating Management at Dating (2019-present)",https://www.quora.com/profile/Sofia-Sylvester-4,515,ERROR
"Simon Janevic","studied at Pioneer High School (2022)",https://www.quora.com/profile/Simon-Janevic,508,ERROR
"Micheal Ryan","Senior Account Manager at Bitcoins Organization  at Free Crypto Trading Signals & Free Crypto Currency Traini…",https://www.quora.com/profile/Micheal-Ryan-36,502,ERROR
"Gen. Flora D Darpino","knows Thai",https://www.quora.com/profile/Gen-Flora-D-Darpino,500,ERROR
"Himanshu Jha","Project of Co Financing Water Supply Computer Oper at Water Supply an Sanitation (2014-present)",https://www.quora.com/profile/Himanshu-Jha-182,493,ERROR
"Joe Williams","Blockchain Developer  at Blockchain (2016-present)",https://www.quora.com/profile/Joe-Williams-1239,472,ERROR
"Cameron Daniel","former Forex Trader",https://www.quora.com/profile/Cameron-Daniel-50,455,ERROR
"Dane Walters","Professional Data Scientist",https://www.quora.com/profile/Dane-Walters-3,449,ERROR
"Laura Aanested","On continual quest to find beauty in life and in others",https://www.quora.com/profile/Laura-Aanested,448,ERROR
"Quora User","Film Producer ",https://www.quora.com/profile/Charlize-Africa-Actress,437,ERROR
"Deepanshu Rankawat","studied at Bachelor of Medicine and Bachelor of Surgery Degrees",https://www.quora.com/profile/Deepanshu-Rankawat-1,425,ERROR
"Arnav Tawakley","lived in London (2003-2011)",https://www.quora.com/profile/Arnav-Tawakley,391,ERROR
"Deana Chapeltown","Don't confuse my kindness for weakness",https://www.quora.com/profile/Deana-Chapeltown,388,ERROR
"C.","M.A.P.L. from European University of the Atlantic",https://www.quora.com/profile/C-1345,365,ERROR
"Abhishek Goswami","Lead Developer at BYJU'S (2020-present)",https://www.quora.com/profile/Abhishek-Goswami-29,362,ERROR
"Amanda Van Damme","former Admin at All4fun",https://www.quora.com/profile/Amanda-Van-Damme-1,359,ERROR
"Bradley Bedgood","studies whole food dieting",https://www.quora.com/profile/Bradley-Bedgood-1,355,ERROR
"Dark Hyena","",https://www.quora.com/profile/Dark-Hyena,311,ERROR
"Joshua Apfelbaum","interested in medicine",https://www.quora.com/profile/Joshua-Apfelbaum,298,ERROR
"Sagar Dhodrao (सागर धोड़राव)","Atheist",https://www.quora.com/profile/Sagar-Dhodrao-%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0-%E0%A4%A7%E0%A5%8B%E0%A4%A1%E0%A4%BC%E0%A4%B0%E0%A4%BE%E0%A4%B5,276,ERROR
"Leonie Boyes","lives in Australia",https://www.quora.com/profile/Leonie-Boyes,254,ERROR
"Lewis Hamilton's","former Software and Hardware Hacker Services ",https://www.quora.com/profile/Lewis-Hamiltons,244,ERROR
"Shashank Hegde","Works for food ",https://www.quora.com/profile/Shashank-Hegde-8,238,ERROR
"Erez Zrihen","",https://www.quora.com/profile/Erez-Zrihen,237,ERROR
"Elon Musk","worked at Tesla",https://www.quora.com/profile/Elon-Musk-637,232,ERROR
"Johana Schwartz","Alumni Ambassador to the Admissions Committee  at Stanford University (2003-present)",https://www.quora.com/profile/Johana-Schwartz,221,ERROR
"Jim Haywood","I am a total amateur at almost everything.",https://www.quora.com/profile/Jim-Haywood,209,ERROR
"Gargi Vipra","former Associate Software Engineer at ACI Worldwide (2018-2019)",https://www.quora.com/profile/Gargi-Vipra,197,ERROR
"Jeffrey Leroy","Workers at Making Money Online (2013-present)",https://www.quora.com/profile/Jeffrey-Leroy-3,197,ERROR
"Nicole Vreeland","works at Art By Nikki V.- Artist/Owner",https://www.quora.com/profile/Nicole-Vreeland-1,193,ERROR
"Alanna Mancini","",https://www.quora.com/profile/Alanna-Mancini,192,ERROR
"Afrodita Mils","Economy Advisor",https://www.quora.com/profile/Afrodita-Mils,171,ERROR
"Rick Fleming","Quora Enthusiast",https://www.quora.com/profile/Rick-Fleming-20,169,ERROR
"Gagan Bajpai","worked at Times Internet Limited",https://www.quora.com/profile/Gagan-Bajpai,164,ERROR
"Abdillah Adhi Sampurna","studied at Indonesian Computer University",https://www.quora.com/profile/Abdillah-Adhi-Sampurna,163,ERROR
"Manish Anand","lives in Dublin, Ireland (2017-present)",https://www.quora.com/profile/Manish-Anand-11,150,ERROR
"John Ulrich","Account Manager  at Cryptospherefx",https://www.quora.com/profile/John-Ulrich-55,148,ERROR
"Amy Reed","Amy Nicole Reed at Hey (2020-present)",https://www.quora.com/profile/Amy-Reed-269,144,ERROR
"Deepak Baghel","studied at Kendriya Vidyalaya No. 1, Gwalior",https://www.quora.com/profile/Deepak-Baghel-153,144,ERROR
"Tarun Sharma","M. E Microelectronics, BITS Pilani, Hyderabad Campus (2021)",https://www.quora.com/profile/%E0%A4%A4%E0%A4%B0%E0%A5%81%E0%A4%A3-%E0%A4%B6%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE-Tarun-Sharma,142,ERROR
"Prabhutoshan","lived in Indore, Madhya Pradesh, India",https://www.quora.com/profile/Prabhutoshan,136,ERROR
"Travis HittRealtor","Entrepreneur.Realtor.D Magazine Top Producer",https://www.quora.com/profile/Travis-HittRealtor,132,ERROR
"Mike Tailor","Account Manager  at Forex Signals (2010-present)",https://www.quora.com/profile/Mike-Tailor-6,130,ERROR
"Wilson Sylvester","Account Manager at Blockstream Cryptocurrency  at Blockstream (2017-present)",https://www.quora.com/profile/Wilson-Sylvester-5,121,ERROR
"Susan Oluwasindara","Creative Director (2016-present)",https://www.quora.com/profile/Susan-Oluwasindara,119,ERROR
"Quora User","Actor and Filmmaker  at Vin Diesel",https://www.quora.com/profile/Vin-Diesel-301,116,ERROR
"Shailesh Singh","Engineering at ABES Institute of Technology (2016-present)",https://www.quora.com/profile/Shailesh-Singh-%E0%A4%B6%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B6-%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9,116,ERROR
"Alessia Clarence","former Singer at Music",https://www.quora.com/profile/Alessia-Clarence,105,ERROR
"James Hong","",https://www.quora.com/profile/James-Hong-186,105,ERROR
"Dinesh Reddy(దినేష్ రెడ్డి)","studied at The Institute of Chartered Accountants of India",https://www.quora.com/profile/Dinesh-Reddy-%E0%B0%A6%E0%B0%BF%E0%B0%A8%E0%B1%87%E0%B0%B7%E0%B1%8D-%E0%B0%B0%E0%B1%86%E0%B0%A1%E0%B1%8D%E0%B0%A1%E0%B0%BF,98,ERROR
"Walter Christie","Electronics Engineer (2001-present)",https://www.quora.com/profile/Walter-Christie-3,94,ERROR
"Benny Carrol","former Manager",https://www.quora.com/profile/Benny-Carrol,93,ERROR
"Vishva Patel","Software Developer",https://www.quora.com/profile/Vishva-Patel-32,87,ERROR
"Judy Sperber","",https://www.quora.com/profile/Judy-Sperber-1,85,ERROR
"Shresth Jain","Dnb Pediatrics, GMERS Medical College,Gotri,Baroda",https://www.quora.com/profile/Shresth-Jain-3,84,ERROR
"Salman Khan","",https://www.quora.com/profile/Salman-Khan-7913,81,ERROR
"Mubashira Tanweer","Content Creator at Fiverr (2021-present)",https://www.quora.com/profile/Mubashira-Tanweer,80,ERROR
"Indera Yehoshua","studied at Bible Study",https://www.quora.com/profile/Indera-Yehoshua,78,ERROR
"Cynthia Kim","M.s Sustainable Urban Development (2018)",https://www.quora.com/profile/Cynthia-Kim-47,76,ERROR
"Gurinder Singh","lives in Chandigarh, India",https://www.quora.com/profile/Gurinder-Singh-127,76,ERROR
"George Lee","Account manager  at Bitcoin Mining (2005-present)",https://www.quora.com/profile/George-Lee-654,75,ERROR
"Zheng Xu","",https://www.quora.com/profile/Zheng-Xu-25,74,ERROR
"Eva Foster","Dentist ",https://www.quora.com/profile/Eva-Foster-35,71,ERROR
"Richard Dress","former Senior Design to Cost Engineer (1968-2002)",https://www.quora.com/profile/Richard-Dress,70,ERROR
"Dana Adams","Managing Director at Telecommunications (2014-present)",https://www.quora.com/profile/Dana-Adams-149,68,ERROR
"Jason Swails","Ph.D. Chemistry, University of Florida (2013)",https://www.quora.com/profile/Jason-Swails,68,ERROR
"Paula Tang","Retired business woman.  Southwest Texas!",https://www.quora.com/profile/Paula-Tang-1,62,ERROR
"Chakri Policherla","",https://www.quora.com/profile/Chakri-Policherla-1,60,ERROR
"Rhitom Dey","",https://www.quora.com/profile/Rhitom-Dey,58,ERROR
"Orrab Mas","Ph.D. Aerospace and Mechanical Sciences, Princeton University (1971)",https://www.quora.com/profile/Orrab-Mas,57,ERROR
"Aisha Kapoor","studied at University of Delhi (2020)",https://www.quora.com/profile/Aisha-Kapoor-16,54,ERROR
"Angeline","",https://www.quora.com/profile/Angeline-255,54,ERROR
"Pratyusha Mungara","Enjoying the ride",https://www.quora.com/profile/Pratyusha-Mungara,54,ERROR
"David Maxwell","Mechanical Engineer  (2000-present)",https://www.quora.com/profile/David-Maxwell-399,51,ERROR
"Lyndall Roberts","Zoo Keeper/ Trainer (2000-present)",https://www.quora.com/profile/Lyndall-Roberts,51,ERROR
"Răzvan","Romanian",https://www.quora.com/profile/R%C4%83zvan-43,47,ERROR
"Edmundo Balderas","studied at Upaep",https://www.quora.com/profile/Edmundo-Balderas,44,ERROR
"Angeline Merc","Makeup Artist",https://www.quora.com/profile/Angeline-Merc,41,ERROR
"Lorraine","",https://www.quora.com/profile/Lorraine-445,40,ERROR
"Natidi Cuptober","",https://www.quora.com/profile/Natidi-Cuptober,40,ERROR
"Smitha","HouseWife",https://www.quora.com/profile/Smitha-74,39,ERROR
"Swathi V","",https://www.quora.com/profile/Swathi-V-200,37,ERROR
"هيثم","",https://www.quora.com/profile/%D9%87%D9%8A%D8%AB%D9%85-5,36,ERROR
"Akshat Mathur","",https://www.quora.com/profile/Akshat-Mathur-3,35,ERROR
"Alexander Harrison","studied at Omaha Central High School (2019)",https://www.quora.com/profile/Alexander-Harrison-21,35,ERROR
"Anand Athinarayanan (அனந்த் ஆதிநாராயணன்)","studied at Masters in Software Engineering",https://www.quora.com/profile/Anand-Athinarayanan-%E0%AE%85%E0%AE%A9%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%8D-%E0%AE%86%E0%AE%A4%E0%AE%BF%E0%AE%A8%E0%AE%BE%E0%AE%B0%E0%AE%BE%E0%AE%AF%E0%AE%A3%E0%AE%A9%E0%AF%8D,35,ERROR
"Andrew James Thompson","Works for Himself at Scratchin His Nutz Inc.",https://www.quora.com/profile/Andrew-James-Thompson-2,35,ERROR
"Anuwin Theresa Jose","",https://www.quora.com/profile/Anuwin-Theresa-Jose,35,ERROR
"Armin Reindl","studied Microbiology & Food Technology at Francisco Josephinum (2018)",https://www.quora.com/profile/Armin-Reindl,35,ERROR
"Arturo del Castillo","lives in Monterrey, Nuevo León",https://www.quora.com/profile/Arturo-del-Castillo,35,ERROR
"Avantika Mishra","Sales Team  at BYJU'S (2022-present)",https://www.quora.com/profile/Avantika-Mishra-75,35,ERROR
"Biswajit Singh","Software  Engineer",https://www.quora.com/profile/Biswajit-Singh-3,35,ERROR
"Carol Ann","Educator ",https://www.quora.com/profile/Carol-Ann-309,35,ERROR
"Catharine Foley","works at Birmingham City Council (1989-present)",https://www.quora.com/profile/Catharine-Foley,35,ERROR
"Charles Abutu","former Strategic Marine HR  at Thome Offshore (2018-2021)",https://www.quora.com/profile/Charles-Abutu,35,ERROR
"Chi Nguyen","",https://www.quora.com/profile/Chi-Nguyen-333,35,ERROR
"Chuck Gaither","",https://www.quora.com/profile/Chuck-Gaither,35,ERROR
